group,experiment_group,model,dataset,pred_len,seed,data_mode,synth_ratio,sparsity,difficulty_mode,bundle,p_latent_factor,anneal_strategy,anneal_epoch,mse,mae,train_time,timestamp
3,augmentation,PatchTST,ETTm2,96,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.1880399286746978,0.2747146785259247,710,2026-03-11 19:56:11
3,augmentation,PatchTST,ETTm2,96,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.1857703924179077,0.2715666592121124,736,2026-03-11 19:56:57
3,augmentation,PatchTST,ETTm2,336,2022,mixed,0.5,1.0,uniform,all,0.0,none,0,0.3140278458595276,0.350087821483612,624,2026-03-11 20:03:17
3,augmentation,PatchTST,ETTm2,336,2021,mixed,0.5,1.0,uniform,all,0.0,none,0,0.3129427433013916,0.3501133620738983,693,2026-03-11 20:03:22
3,augmentation,PatchTST,ETTm2,336,2023,mixed,0.5,1.0,uniform,all,0.0,none,0,0.3134833574295044,0.3505012989044189,685,2026-03-11 20:05:41
3,augmentation,PatchTST,ETTm2,336,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.3119502961635589,0.3490180373191833,1162,2026-03-11 20:14:49
3,augmentation,PatchTST,ETTm2,336,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.3121612668037414,0.3490808308124542,1291,2026-03-11 20:16:04
3,augmentation,PatchTST,ETTm2,336,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.3115773499011993,0.3486956357955932,1291,2026-03-11 20:16:52
3,augmentation,PatchTST,Weather,96,2021,mixed,0.5,1.0,uniform,all,0.0,none,0,0.1841682195663452,0.2324261367321014,1091,2026-03-11 20:21:54
3,augmentation,PatchTST,Weather,96,2023,mixed,0.5,1.0,uniform,all,0.0,none,0,0.1851578056812286,0.2336696833372116,1119,2026-03-11 20:22:30
3,augmentation,PatchTST,Weather,96,2022,mixed,0.5,1.0,uniform,all,0.0,none,0,0.1840143203735351,0.2330681979656219,1134,2026-03-11 20:22:42
3,augmentation,PatchTST,Weather,336,2022,mixed,0.25,1.0,uniform,all,0.0,none,0,0.2895622551441192,0.3115976452827453,1063,2026-03-11 20:31:34
3,augmentation,PatchTST,Weather,336,2023,mixed,0.25,1.0,uniform,all,0.0,none,0,0.2884791195392608,0.3099327981472015,1000,2026-03-11 20:31:55
3,augmentation,PatchTST,Weather,336,2023,mixed,0.5,1.0,uniform,all,0.0,none,0,0.2884791195392608,0.3099327981472015,1199,2026-03-11 20:38:49
3,augmentation,PatchTST,Weather,96,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.1883132755756378,0.2365532368421554,2063,2026-03-11 20:40:32
3,augmentation,PatchTST,Weather,96,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.188345193862915,0.2369912564754486,2054,2026-03-11 20:41:18
3,augmentation,PatchTST,Weather,96,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.1882495880126953,0.2369998693466186,2090,2026-03-11 20:42:17
3,augmentation,PatchTST,Weather,336,2022,mixed,0.5,1.0,uniform,all,0.0,none,0,0.2883674800395965,0.3096633553504944,2018,2026-03-11 20:50:56
3,augmentation,PatchTST,Electricity,96,2022,mixed,0.25,1.0,uniform,all,0.0,none,0,0.2725575864315033,0.3632420003414154,2733,2026-03-11 21:08:29
3,augmentation,PatchTST,Weather,336,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2907214760780334,0.3113293349742889,2949,2026-03-11 21:08:59
3,augmentation,PatchTST,Weather,336,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.291700005531311,0.3129913806915283,2945,2026-03-11 21:11:25
3,augmentation,PatchTST,Weather,336,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2924506664276123,0.312988817691803,3371,2026-03-11 21:18:23
3,augmentation,PatchTST,Electricity,96,2023,mixed,0.25,1.0,uniform,all,0.0,none,0,0.2294540107250213,0.3257470726966858,3956,2026-03-11 21:29:04
3,augmentation,PatchTST,Electricity,96,2021,mixed,0.25,1.0,uniform,all,0.0,none,0,0.2288403958082199,0.3255948424339294,4017,2026-03-11 21:29:47
3,augmentation,PatchTST,Electricity,96,2021,mixed,0.5,1.0,uniform,all,0.0,none,0,0.2288403958082199,0.3255948424339294,5258,2026-03-11 21:56:28
3,augmentation,PatchTST,Electricity,96,2023,mixed,0.5,1.0,uniform,all,0.0,none,0,0.2294540107250213,0.3257470726966858,5569,2026-03-11 22:05:10
3,augmentation,PatchTST,Electricity,96,2022,mixed,0.5,1.0,uniform,all,0.0,none,0,0.2447720617055893,0.3349562585353851,6206,2026-03-11 22:15:26
3,augmentation,PatchTST,Electricity,336,2021,mixed,0.25,1.0,uniform,all,0.0,none,0,0.2489838004112243,0.3451726734638214,6676,2026-03-11 22:33:00
3,augmentation,PatchTST,Electricity,336,2022,mixed,0.25,1.0,uniform,all,0.0,none,0,0.2501212060451507,0.3457829058170318,7028,2026-03-11 22:39:51
3,augmentation,PatchTST,Electricity,336,2021,mixed,0.5,1.0,uniform,all,0.0,none,0,0.2489838004112243,0.3451726734638214,8281,2026-03-11 23:26:57
3,augmentation,PatchTST,Electricity,336,2022,mixed,0.5,1.0,uniform,all,0.0,none,0,0.2501212060451507,0.3457829058170318,9653,2026-03-11 23:50:19
3,augmentation,TimesNet,ETTh2,96,2021,mixed,0.25,1.0,uniform,all,0.0,none,0,0.3090868592262268,0.3571742475032806,538,2026-03-14 01:20:35
3,augmentation,iTransformer,Weather,96,2021,mixed,0.25,1.0,uniform,all,0.0,none,0,0.172425240278244,0.2139536589384079,448,2026-03-15 13:43:45
3,augmentation,iTransformer,Weather,96,2022,mixed,0.25,1.0,uniform,all,0.0,none,0,0.1706921011209488,0.2112445533275604,564,2026-03-15 13:53:29
3,augmentation,iTransformer,Weather,96,2023,mixed,0.5,1.0,uniform,all,0.0,none,0,0.1713976562023162,0.2111396789550781,959,2026-03-15 14:08:23
3,augmentation,iTransformer,Weather,336,2021,mixed,0.25,1.0,uniform,all,0.0,none,0,0.2779138088226318,0.2963936626911163,838,2026-03-15 14:08:39
3,augmentation,iTransformer,Traffic,96,2021,mixed,0.25,1.0,uniform,all,0.0,none,0,0.4412209391593933,0.3050240278244018,7265,2026-03-16 04:15:19
3,augmentation,iTransformer,Traffic,96,2022,mixed,0.25,1.0,uniform,all,0.0,none,0,0.4376707971096039,0.30257049202919,7205,2026-03-16 06:15:42
3,augmentation,iTransformer,Traffic,96,2023,mixed,0.25,1.0,uniform,all,0.0,none,0,0.4381669163703918,0.3032123744487762,7267,2026-03-16 07:15:06
3,augmentation,PatchTST,ETTh1,96,2021,mixed,0.5,1.0,uniform,all,0.0,none,0,0.4340167343616485,0.4361568391323089,149,2026-03-17 04:22:51
3,augmentation,PatchTST,ETTm1,336,2022,mixed,0.25,1.0,uniform,all,0.0,none,0,0.4427663683891296,0.4319185018539428,483,2026-03-17 04:43:34
3,augmentation,PatchTST,ETTm1,336,2023,mixed,0.25,1.0,uniform,all,0.0,none,0,0.4396628737449646,0.4298291504383087,437,2026-03-17 04:51:09
3,augmentation,PatchTST,ETTm2,96,2022,mixed,0.25,1.0,uniform,all,0.0,none,0,0.1863219887018203,0.2722435891628265,266,2026-03-17 04:57:57
3,augmentation,PatchTST,ETTm2,96,2023,mixed,0.25,1.0,uniform,all,0.0,none,0,0.1879371702671051,0.2720542550086975,180,2026-03-17 05:01:16
3,augmentation,PatchTST,ETTm2,96,2021,mixed,0.5,1.0,uniform,all,0.0,none,0,0.1895777881145477,0.2755372822284698,253,2026-03-17 05:05:47
3,augmentation,PatchTST,ETTm2,336,2021,mixed,0.25,1.0,uniform,all,0.0,none,0,0.3108926117420196,0.348604291677475,475,2026-03-17 05:15:29
3,augmentation,PatchTST,ETTm2,336,2022,mixed,0.25,1.0,uniform,all,0.0,none,0,0.3110168576240539,0.348697304725647,389,2026-03-17 05:22:17
3,augmentation,PatchTST,ETTm2,336,2023,mixed,0.25,1.0,uniform,all,0.0,none,0,0.3117439150810241,0.3492565453052521,434,2026-03-17 05:29:50
3,augmentation,PatchTST,Weather,96,2021,mixed,0.25,1.0,uniform,all,0.0,none,0,0.182436004281044,0.2290266752243042,701,2026-03-17 05:43:36
3,augmentation,PatchTST,Weather,96,2022,mixed,0.25,1.0,uniform,all,0.0,none,0,0.1815153956413269,0.2288889437913894,683,2026-03-17 05:55:19
3,augmentation,PatchTST,Weather,96,2023,mixed,0.25,1.0,uniform,all,0.0,none,0,0.1829775422811508,0.2297494709491729,611,2026-03-17 06:05:49
3,augmentation,PatchTST,Weather,336,2021,mixed,0.25,1.0,uniform,all,0.0,none,0,0.2867088615894317,0.3075053989887237,919,2026-03-17 17:03:20
3,augmentation,PatchTST,Weather,336,2021,mixed,0.5,1.0,uniform,all,0.0,none,0,0.2867088615894317,0.3075053989887237,1078,2026-03-17 17:06:35
3,augmentation,PatchTST,Electricity,336,2023,mixed,0.25,1.0,uniform,all,0.0,none,0,0.2496743351221084,0.3446387350559234,5654,2026-03-17 21:42:02
3,augmentation,PatchTST,Traffic,96,2021,mixed,0.25,1.0,uniform,all,0.0,none,0,0.569667637348175,0.3801402151584625,7185,2026-03-18 05:43:40
3,augmentation,PatchTST,Traffic,96,2022,mixed,0.25,1.0,uniform,all,0.0,none,0,0.5672931671142578,0.3782443106174469,7080,2026-03-18 07:06:54
3,augmentation,PatchTST,Traffic,96,2023,mixed,0.25,1.0,uniform,all,0.0,none,0,0.5702877044677734,0.3812050521373749,7288,2026-03-18 07:45:27
3,augmentation,DLinear,Electricity,96,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2510415017604828,0.3453828990459442,13421,2026-04-01 21:08:34
3,augmentation,DLinear,Electricity,336,2022,mixed,0.5,1.0,uniform,all,0.0,none,0,0.2471791207790374,0.3423019051551819,13459,2026-04-01 21:10:07
3,augmentation,DLinear,Electricity,336,2021,mixed,0.5,1.0,uniform,all,0.0,none,0,0.2756306827068329,0.3733132779598236,13672,2026-04-01 21:13:15
3,augmentation,DLinear,Electricity,336,2023,mixed,0.5,1.0,uniform,all,0.0,none,0,0.2471844553947448,0.3423377871513366,14421,2026-04-02 00:23:48
3,augmentation,DLinear,Traffic,336,2022,mixed,0.25,1.0,uniform,all,0.0,none,0,0.668820321559906,0.4224943220615387,11917,2026-04-02 00:50:54
3,augmentation,DLinear,Traffic,96,2021,mixed,0.5,1.0,uniform,all,0.0,none,0,0.7372744083404541,0.4610619843006134,13156,2026-04-02 00:51:15
3,augmentation,DLinear,Traffic,336,2021,mixed,0.25,1.0,uniform,all,0.0,none,0,0.6688518524169922,0.4224643111228943,12143,2026-04-02 00:54:46
3,augmentation,DLinear,Traffic,336,2023,mixed,0.25,1.0,uniform,all,0.0,none,0,0.6690875291824341,0.4226985871791839,12431,2026-04-02 00:59:33
3,augmentation,DLinear,Traffic,96,2022,mixed,0.5,1.0,uniform,all,0.0,none,0,0.7373422980308533,0.4611911475658417,13766,2026-04-02 01:03:22
3,augmentation,DLinear,Traffic,96,2023,mixed,0.5,1.0,uniform,all,0.0,none,0,0.7371999025344849,0.4612532556056976,13725,2026-04-02 01:21:16
3,augmentation,DLinear,Electricity,336,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2593603432178497,0.3579088449478149,20178,2026-04-02 02:17:28
3,augmentation,SegRNN,Electricity,336,2021,mixed,0.5,1.0,uniform,all,0.0,none,0,0.2383923232555389,0.3244265913963318,13002,2026-04-02 10:51:35
3,augmentation,SegRNN,Electricity,336,2023,mixed,0.5,1.0,uniform,all,0.0,none,0,0.2384959012269973,0.3243869543075561,13067,2026-04-02 10:52:41
3,augmentation,SegRNN,Electricity,336,2022,mixed,0.5,1.0,uniform,all,0.0,none,0,0.2388128787279129,0.3247150778770447,13454,2026-04-02 10:59:08
3,augmentation,SegRNN,Traffic,96,2021,mixed,0.5,1.0,uniform,all,0.0,none,0,0.7755904197692871,0.4141063392162323,13450,2026-04-02 10:59:54
3,augmentation,SegRNN,Traffic,96,2022,mixed,0.5,1.0,uniform,all,0.0,none,0,0.7764291167259216,0.4152120351791382,13766,2026-04-02 11:05:36
3,augmentation,SegRNN,Electricity,96,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2216793596744537,0.3099428713321686,14102,2026-04-02 11:09:48
3,augmentation,SegRNN,Electricity,96,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.221154049038887,0.3093719184398651,14695,2026-04-02 11:19:42
3,augmentation,SegRNN,Electricity,96,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2215465754270553,0.3097734153270721,14758,2026-04-02 11:20:41
3,augmentation,SegRNN,Traffic,336,2022,mixed,0.25,1.0,uniform,all,0.0,none,0,0.8071863055229187,0.4193480312824249,11805,2026-04-02 14:27:01
3,augmentation,SegRNN,Traffic,336,2021,mixed,0.25,1.0,uniform,all,0.0,none,0,0.8069036602973938,0.4184189438819885,12584,2026-04-02 14:35:54
3,augmentation,SegRNN,Traffic,96,2023,mixed,0.5,1.0,uniform,all,0.0,none,0,0.7759993672370911,0.4145894348621368,13731,2026-04-02 14:41:08
3,augmentation,SegRNN,Traffic,336,2023,mixed,0.25,1.0,uniform,all,0.0,none,0,0.8364325165748596,0.43149533867836,12428,2026-04-02 14:47:32
3,augmentation,TimesNet,Electricity,96,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2009966224431991,0.3061937093734741,14680,2026-04-02 17:46:41
3,augmentation,TimesNet,Electricity,96,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2004153430461883,0.3056420683860779,15302,2026-04-02 17:57:10
3,augmentation,TimesNet,Electricity,336,2022,mixed,0.5,1.0,uniform,all,0.0,none,0,0.2966074049472809,0.3786934316158294,13534,2026-04-02 18:27:21
3,augmentation,TimesNet,Electricity,336,2021,mixed,0.5,1.0,uniform,all,0.0,none,0,0.292265772819519,0.3747105896472931,13864,2026-04-02 18:28:43
3,augmentation,TimesNet,Electricity,336,2023,mixed,0.5,1.0,uniform,all,0.0,none,0,0.2588502466678619,0.3483373522758484,13870,2026-04-02 18:39:09
3,augmentation,TimesNet,Electricity,96,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2036472111940384,0.3087274730205536,15219,2026-04-02 18:41:26
3,augmentation,TimesNet,Traffic,96,2021,mixed,0.5,1.0,uniform,all,0.0,none,0,0.662628710269928,0.3728029727935791,13537,2026-04-02 21:09:09
3,augmentation,TimesNet,Traffic,96,2022,mixed,0.5,1.0,uniform,all,0.0,none,0,0.6626238226890564,0.3662804663181305,12938,2026-04-02 21:22:57
3,augmentation,TimesNet,Traffic,96,2023,mixed,0.5,1.0,uniform,all,0.0,none,0,0.6434105038642883,0.3693310618400574,12497,2026-04-02 21:26:03
3,augmentation,TimesNet,Traffic,336,2021,mixed,0.25,1.0,uniform,all,0.0,none,0,0.6815630197525024,0.3903166949748993,12598,2026-04-02 22:11:58
3,augmentation,TimesNet,Electricity,336,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2690553367137909,0.3559635877609253,18857,2026-04-02 22:25:33
3,augmentation,TimesNet,Traffic,336,2022,mixed,0.25,1.0,uniform,all,0.0,none,0,0.8946138620376587,0.5287172794342041,12627,2026-04-02 22:43:16
3,augmentation,iTransformer,Electricity,96,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.1663746535778045,0.2573313415050506,13933,2026-04-03 02:04:39
3,augmentation,iTransformer,Electricity,96,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.1667159497737884,0.257869154214859,14966,2026-04-03 02:17:41
3,augmentation,iTransformer,Electricity,96,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.1658413857221603,0.2571274042129516,14855,2026-04-03 02:33:53
3,augmentation,iTransformer,Electricity,336,2021,mixed,0.5,1.0,uniform,all,0.0,none,0,0.1958871632814407,0.2849745154380798,13873,2026-04-03 02:36:27
3,augmentation,iTransformer,Electricity,336,2022,mixed,0.5,1.0,uniform,all,0.0,none,0,0.1948800235986709,0.2840971052646637,13594,2026-04-03 02:48:05
3,augmentation,iTransformer,Electricity,336,2023,mixed,0.5,1.0,uniform,all,0.0,none,0,0.1959859728813171,0.2850713431835174,14004,2026-04-03 02:55:35
3,augmentation,iTransformer,Traffic,336,2023,mixed,0.25,1.0,uniform,all,0.0,none,0,0.4840724766254425,0.3235398828983307,12476,2026-04-03 10:38:41
3,augmentation,iTransformer,Traffic,336,2022,mixed,0.25,1.0,uniform,all,0.0,none,0,0.4818417727947235,0.3221421837806701,12801,2026-04-03 10:43:55
3,augmentation,iTransformer,Traffic,336,2021,mixed,0.25,1.0,uniform,all,0.0,none,0,0.4820700585842132,0.3227066099643707,12856,2026-04-03 10:45:01
3,augmentation,iTransformer,Traffic,96,2021,mixed,0.5,1.0,uniform,all,0.0,none,0,0.441682904958725,0.3055067360401153,13150,2026-04-03 10:49:54
3,augmentation,iTransformer,Traffic,96,2022,mixed,0.5,1.0,uniform,all,0.0,none,0,0.4375293850898742,0.3029938638210296,13383,2026-04-03 10:53:45
3,augmentation,iTransformer,Traffic,96,2023,mixed,0.5,1.0,uniform,all,0.0,none,0,0.4382167756557464,0.3034581542015075,13506,2026-04-03 10:55:36
3,augmentation,PatchTST,Electricity,96,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2378775626420974,0.3309397995471954,14244,2026-04-03 15:04:43
3,augmentation,PatchTST,Electricity,96,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2392972707748413,0.3310557007789612,14239,2026-04-03 15:04:47
3,augmentation,PatchTST,Electricity,96,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.237972155213356,0.3304521441459656,14667,2026-04-03 15:12:06
3,augmentation,PatchTST,Traffic,96,2022,mixed,0.5,1.0,uniform,all,0.0,none,0,0.5803446173667908,0.3833521008491516,13206,2026-04-03 16:52:05
3,augmentation,PatchTST,Traffic,96,2023,mixed,0.5,1.0,uniform,all,0.0,none,0,0.6232700943946838,0.4035804569721222,13253,2026-04-03 16:53:03
3,augmentation,PatchTST,Traffic,96,2021,mixed,0.5,1.0,uniform,all,0.0,none,0,0.5916020274162292,0.3848589360713959,13556,2026-04-03 16:57:51
3,augmentation,PatchTST,Electricity,336,2023,mixed,0.5,1.0,uniform,all,0.0,none,0,0.2567578256130218,0.349719375371933,13765,2026-04-03 17:00:53
3,augmentation,PatchTST,Traffic,336,2021,mixed,0.25,1.0,uniform,all,0.0,none,0,0.6142112016677856,0.4017197787761688,10989,2026-04-03 18:08:23
3,augmentation,PatchTST,Traffic,336,2022,mixed,0.25,1.0,uniform,all,0.0,none,0,0.6723342537879944,0.4241396784782409,11458,2026-04-03 18:23:42
3,augmentation,PatchTST,Electricity,336,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2545780837535858,0.3460856974124908,21012,2026-04-03 19:01:58
3,augmentation,PatchTST,Traffic,336,2023,mixed,0.25,1.0,uniform,all,0.0,none,0,0.5913997888565063,0.3869151175022125,12335,2026-04-03 20:05:39
3,augmentation,DLinear,Traffic,96,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.7665500044822693,0.4845079481601715,5214,2026-04-07 15:47:38
3,augmentation,DLinear,Traffic,96,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.7664204835891724,0.4842888414859772,5228,2026-04-07 15:47:52
3,augmentation,DLinear,Traffic,96,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.7664090991020203,0.4844019114971161,5252,2026-04-07 15:48:16
3,augmentation,DLinear,Electricity,336,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.26067915558815,0.3595409989356994,5561,2026-04-07 15:53:25
3,augmentation,DLinear,Electricity,336,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2612800598144531,0.3606771230697632,7203,2026-04-07 16:20:47
3,augmentation,DLinear,Traffic,336,2022,mixed,0.5,1.0,uniform,all,0.0,none,0,0.6841545104980469,0.4373652637004852,7223,2026-04-07 16:21:07
3,augmentation,DLinear,Traffic,336,2021,mixed,0.5,1.0,uniform,all,0.0,none,0,0.6841583847999573,0.4373181164264679,7262,2026-04-07 16:21:46
3,augmentation,DLinear,Traffic,336,2023,mixed,0.5,1.0,uniform,all,0.0,none,0,0.6842546463012695,0.4373950064182281,7284,2026-04-07 16:22:09
3,augmentation,SegRNN,Electricity,336,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2484935671091079,0.3348305225372314,7839,2026-04-07 18:04:30
3,augmentation,SegRNN,Traffic,96,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.7729026079177856,0.4245730638504028,6355,2026-04-07 18:07:43
3,augmentation,DLinear,Traffic,336,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.7088783383369446,0.4597462117671966,8425,2026-04-07 18:08:19
3,augmentation,SegRNN,Traffic,96,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.7749776840209961,0.4256307482719421,6604,2026-04-07 18:12:13
3,augmentation,DLinear,Traffic,336,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.7088282108306885,0.4596439898014068,8713,2026-04-07 18:13:30
3,augmentation,DLinear,Traffic,336,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.7085596323013306,0.4595774710178375,8753,2026-04-07 18:13:32
3,augmentation,SegRNN,Electricity,336,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2481296807527542,0.3353827893733978,7795,2026-04-07 18:30:43
3,augmentation,SegRNN,Electricity,336,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2483389377593994,0.3350725471973419,7801,2026-04-07 18:31:09
3,augmentation,SegRNN,Traffic,96,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.7732141613960266,0.4239063858985901,4918,2026-04-07 19:26:30
3,augmentation,SegRNN,Traffic,336,2021,mixed,0.5,1.0,uniform,all,0.0,none,0,0.8064488172531128,0.4237519800662994,7561,2026-04-07 20:13:44
3,augmentation,SegRNN,Traffic,336,2022,mixed,0.5,1.0,uniform,all,0.0,none,0,0.8088589310646057,0.4245581328868866,7882,2026-04-07 20:19:41
3,augmentation,SegRNN,Traffic,336,2023,mixed,0.5,1.0,uniform,all,0.0,none,0,0.809145987033844,0.424054354429245,7727,2026-04-07 20:21:00
3,augmentation,SegRNN,Traffic,336,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.8145090341567993,0.4324555993080139,8028,2026-04-07 20:27:18
3,augmentation,SegRNN,Traffic,336,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.8088589310646057,0.4245581328868866,8026,2026-04-07 20:27:18
3,augmentation,SegRNN,Traffic,336,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.8155558705329895,0.4324612021446228,8572,2026-04-07 20:53:35
3,augmentation,TimesNet,Electricity,336,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2685098946094513,0.3522727787494659,11519,2026-04-07 21:43:26
3,augmentation,TimesNet,Electricity,336,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2754281163215637,0.3606039881706238,8544,2026-04-07 21:48:55
3,augmentation,TimesNet,Traffic,96,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.653203547000885,0.3765473663806915,10021,2026-04-07 23:00:49
3,augmentation,TimesNet,Traffic,336,2021,mixed,0.5,1.0,uniform,all,0.0,none,0,0.6595851182937622,0.384880393743515,9324,2026-04-07 23:02:42
3,augmentation,TimesNet,Traffic,96,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.6538771986961365,0.3702511787414551,10149,2026-04-07 23:08:51
3,augmentation,TimesNet,Traffic,336,2022,mixed,0.5,1.0,uniform,all,0.0,none,0,0.6959786415100098,0.3957352936267853,9963,2026-04-07 23:13:22
3,augmentation,TimesNet,Traffic,96,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.6632595062255859,0.3717273771762848,10796,2026-04-07 23:20:57
3,augmentation,TimesNet,Traffic,336,2023,mixed,0.5,1.0,uniform,all,0.0,none,0,0.6857883930206299,0.3873063325881958,10054,2026-04-07 23:41:10
3,augmentation,TimesNet,Traffic,336,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.6822967529296875,0.3923774361610412,11147,2026-04-08 00:54:42
3,augmentation,iTransformer,Traffic,96,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.4481548368930816,0.3131119906902313,6885,2026-04-08 01:15:43
3,augmentation,TimesNet,Traffic,336,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.6741573214530945,0.3897981345653534,13199,2026-04-08 01:23:25
3,augmentation,iTransformer,Electricity,336,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2040814012289047,0.2929839789867401,9126,2026-04-08 01:35:26
3,augmentation,iTransformer,Traffic,96,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.4440772831439972,0.310453325510025,7014,2026-04-08 01:38:04
3,augmentation,iTransformer,Electricity,336,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2023536264896392,0.2919546961784363,8982,2026-04-08 01:38:33
3,augmentation,iTransformer,Electricity,336,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2038464993238449,0.2928899228572845,8907,2026-04-08 01:41:49
3,augmentation,TimesNet,Traffic,336,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.6879227757453918,0.385415107011795,9793,2026-04-08 01:44:02
3,augmentation,iTransformer,Traffic,96,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.4472046196460724,0.3123664557933807,6073,2026-04-08 02:35:57
3,augmentation,iTransformer,Traffic,336,2021,mixed,0.5,1.0,uniform,all,0.0,none,0,0.4837450981140136,0.3232870995998382,7920,2026-04-08 03:27:46
3,augmentation,iTransformer,Traffic,336,2022,mixed,0.5,1.0,uniform,all,0.0,none,0,0.4844252169132232,0.3257910013198852,7966,2026-04-08 03:36:12
3,augmentation,iTransformer,Traffic,336,2023,mixed,0.5,1.0,uniform,all,0.0,none,0,0.4829985499382019,0.3232902586460113,7873,2026-04-08 03:46:39
3,augmentation,iTransformer,Traffic,336,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.4838461875915527,0.3250032663345337,8369,2026-04-08 03:58:02
3,augmentation,iTransformer,Traffic,336,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.4835245609283447,0.3249967396259308,8512,2026-04-08 03:59:56
3,augmentation,iTransformer,Traffic,336,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.4835613965988159,0.3252390623092651,8467,2026-04-08 04:02:56
3,augmentation,PatchTST,Electricity,336,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2577457129955292,0.3496167659759521,8535,2026-04-08 04:06:20
3,augmentation,PatchTST,Electricity,336,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2576107382774353,0.3494056761264801,8733,2026-04-08 05:01:30
3,augmentation,PatchTST,Traffic,96,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.590023934841156,0.3846343159675598,6130,2026-04-08 05:09:58
3,augmentation,PatchTST,Traffic,96,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.5925386548042297,0.384167343378067,6471,2026-04-08 05:24:03
3,augmentation,PatchTST,Traffic,96,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.5911425352096558,0.3860868513584137,6504,2026-04-08 05:35:03
3,augmentation,PatchTST,Traffic,336,2021,mixed,0.5,1.0,uniform,all,0.0,none,0,0.5830968618392944,0.380715936422348,7477,2026-04-08 06:02:40
3,augmentation,PatchTST,Traffic,336,2022,mixed,0.5,1.0,uniform,all,0.0,none,0,0.5807090401649475,0.3798944652080536,7776,2026-04-08 06:09:32
